             725414400   14400.00000000000            8881
    724550400.0000000       1.364473615069616       448.1500889938746    
    194.2948681498528     -1.0090483832482722E-04 -1.7115523358237316E-07
  -7.8234079047024139E-08 -7.9576257429135384E-14 -1.8666905876316371E-11
  -8.0846836792267406E-12
    724564800.0000000     -8.8562351620297700E-02   448.1456889022581    
    194.2929033387870     -1.0090557665238267E-04 -4.3997354148835480E-07
  -1.9465775761237071E-07 -2.2956754418675374E-14 -1.8668964013745533E-11
  -8.0852715837774829E-12
    724579200.0000000      -1.541603078163414       448.1374176144807    
    194.2892619658070     -1.0090549928780856E-04 -7.0882130617969856E-07
  -3.1108989977606357E-07  3.3715957563934121E-14 -1.8670996854563272E-11
  -8.0858592338578099E-12
    724593600.0000000      -2.994636812849339       448.1252747090225    
    194.2839439090567     -1.0090460541757940E-04 -9.7769815586265600E-07
  -4.2753050319392305E-07  9.0448455005785938E-14 -1.8673003276882962E-11
  -8.0864467766066540E-12
    724608000.0000000      -4.447651791570479       448.1092597698439    
    194.2769490467029     -1.0090289413336371E-04 -1.2466037003669077E-06
  -5.4397956659363986E-07  1.4724732433719854E-13 -1.8674981850184096E-11
  -8.0870342132679012E-12
    724622400.0000000      -5.900636236456433       448.0893723866831    
    194.2682772569363     -1.0090036443201266E-04 -1.5155375267001239E-06
  -6.6043708766079520E-07  2.0411914365368625E-13 -1.8676930835422200E-11
  -8.0876213975052296E-12
    724636800.0000000      -7.353578354510123       448.0656121554160    
    194.2579284180007     -1.0089701521581001E-04 -1.7844991946115574E-06
  -7.7690306090439075E-07  2.6107046480968263E-13 -1.8678848186149673E-11
  -8.0882080342325942E-12
    724651200.0000000      -8.806466336249343       448.0379786784812    
    194.2459024082552     -1.0089284529297653E-04 -2.0534882321785626E-06
  -8.9337747550906005E-07  3.1810779595742692E-13 -1.8680731550556286E-11
  -8.0887936789252778E-12
    724665600.0000000      -10.25928835435738       448.0064715653673    
    194.2321991062654     -1.0088785337842185E-04 -2.3225041314285687E-06
  -1.0098603131806048E-06  3.7523758466747968E-13 -1.8682578274327790E-11
  -8.0893777373708107E-12
    724680000.0000000      -11.71203256234619       447.9710904331630    
    194.2168183909274     -1.0088203809473582E-04 -2.5915463440075653E-06
  -1.1263515459908810E-06  4.3246620155839934E-13 -1.8684385404218478E-11
  -8.0899594658157293E-12
    724694400.0000000      -13.16468709323552       447.9318349071699    
    194.1997601416219     -1.0087539797341042E-04 -2.8606142769045786E-06
  -1.2428511342273802E-06  4.8979992464545572E-13 -1.8686149692230512E-11
  -8.0905379714596920E-12
    724708800.0000000      -14.61724005825121       447.8887046215760    
    194.1810242383987     -1.0086793145628304E-04 -3.1297072882401059E-06
  -1.3593590242521631E-06  5.4724492425026722E-13 -1.8687867600288776E-11
  -8.0911122132463818E-12
    724723200.0000000      -16.06967954554588       447.8416992201888    
    194.1606105621936     -1.0085963689719243E-04 -3.3988246831248876E-06
  -1.4758751463740552E-06  6.0480724857959493E-13 -1.8689535305306033E-11
  -8.0916810029011154E-12
    724737600.0000000      -17.52199361894485       447.7908183572284    
    194.1385189950736     -1.0085051256383699E-04 -3.6679657095937052E-06
  -1.5923994127372316E-06  6.6249280995729178E-13 -1.8691148704520736E-11
  -8.0922430061601840E-12
    724752000.0000000      -18.97417031672031       447.7360616981782    
    194.1147494205146     -1.0084055663982858E-04 -3.9371295546178074E-06
  -1.7089317152286919E-06  7.2030737152776841E-13 -1.8692703421045861E-11
  -8.0927967441472660E-12
